"","Event_ID","Incid_Type","Asmnt_Type","BurnBndAc","BurnBndLat","BurnBndLon","Ig_Date","Comment","IG_DATE","IG_YEAR","IG_MONTH","IG_DAY","closestStnDist_TMIN","closestStnID_TMIN","closestStnLong_TMIN","closestStnLat_TMIN"
"17585","NM3309810388420110903","Wildfire","Initial (SS)",2028,33.106,-103.877,"2011-09-03","",2011-09-03,2011,9,3,26.6302904457463,"USW00053015",-104.1617,33.0875
"17586","NM3313310507720110818","Wildfire","Initial",6758,33.108,-105.071,"2011-08-18","",2011-08-18,2011,8,18,27.7274360853903,"USC00296804",-105.14,33.3503
"17587","NM3314410836920110428","Wildfire","Initial",84760,33.179,-108.327,"2011-04-28","",2011-04-28,2011,4,28,11.3215945562498,"USC00293530",-108.2075,33.1975
"17588","NM3315310363820110324","Wildfire","Initial (SS)",14622,33.232,-103.494,"2011-03-24","",2011-03-24,2011,3,24,12.4261454308827,"USC00298713",-103.3611,33.2422
"17589","NM3317110540120110628","Wildfire","Initial",1059,33.143,-105.393,"2011-06-28","",2011-06-28,2011,6,28,25.7728727812138,"USC00292865",-105.3381,32.9161
"17590","NM3318110375420110429","Wildfire","Initial",2459,33.191,-103.757,"2011-04-29","",2011-04-29,2011,4,29,18.4687595979628,"USC00291445",-103.6783,33.3433
"17591","NM3322110372620110525","Wildfire","Initial",2501,33.119,-103.722,"2011-05-25","",2011-05-25,2011,5,25,25.2983873106181,"USC00291445",-103.6783,33.3433
"17592","NM3322210500120110807","Wildfire","Initial (SS)",21641,33.18,-104.973,"2011-08-07","",2011-08-07,2011,8,7,24.515642419205,"USC00296804",-105.14,33.3503
"17593","NM3326510554820110112","Wildfire","Initial (SS)",2207,33.251,-105.562,"2011-01-12","",2011-01-12,2011,1,12,15.9390575455692,"USC00297649",-105.6611,33.3678
"17594","NM3328410853220110711","Wildfire","Initial",1645,33.282,-108.51,"2011-07-11","",2011-07-11,2011,7,11,21.0244664608472,"USS0008S08S",-108.71,33.37
"17595","NM3329610850520110711","Wildfire","Initial",4256,33.32,-108.49,"2011-07-11","",2011-07-11,2011,7,11,21.2022440057854,"USS0008S08S",-108.71,33.37
"17596","NM3330110523720110628","Wildfire","Initial",103326,33.279,-105.31,"2011-06-28","",2011-06-28,2011,6,28,17.6944589176383,"USC00296804",-105.14,33.3503
"17597","NM3333310563620110403","Wildfire","Initial (SS)",10124,33.366,-105.565,"2011-04-03","",2011-04-03,2011,4,3,8.93669614339404,"USC00297649",-105.6611,33.3678
"17598","NM3340410345720110510","Wildfire","Initial",1583,33.418,-103.461,"2011-05-10","",2011-05-10,2011,5,10,21.6637808385756,"USC00298713",-103.3611,33.2422
"17599","NM3342610506820110601","Wildfire","Initial",5805,33.444,-105.091,"2011-06-01","",2011-06-01,2011,6,1,11.3814325447628,"USC00296804",-105.14,33.3503
"17600","NM3351210349420110409","Wildfire","Initial",20859,33.61,-103.441,"2011-04-09","",2011-04-09,2011,4,9,36.9719897774968,"USC00291445",-103.6783,33.3433
"17601","NM3352910849720110722","Wildfire","Initial",1165,33.517,-108.495,"2011-07-22","",2011-07-22,2011,7,22,25.8189949193607,"USS0008S08S",-108.71,33.37
"17602","NM3364310494920110221","Prescribed Fire","Initial",2744,33.627,-104.948,"2011-02-21","",2011-02-21,2011,2,21,35.5880771526415,"USC00296804",-105.14,33.3503
"17603","NM3369010357020110227","Wildfire","Initial (SS)",3126,33.694,-103.565,"2011-02-27","",2011-02-27,2011,2,27,28.6741174413834,"USW00053022",-103.8431,33.8075
"17604","NM3369510333420110522","Wildfire","Initial",2774,33.759,-103.305,"2011-05-22","",2011-05-22,2011,5,22,38.3087304533133,"USC00292854",-103.6572,33.9403
"17605","NM3370010486420110601","Wildfire","Initial",1024,33.714,-104.864,"2011-06-01","",2011-06-01,2011,6,1,47.5068400270955,"USW00053016",-104.9303,34.1372
"17606","NM3375910483320110720","Wildfire","Initial",1885,33.77,-104.822,"2011-07-20","",2011-07-20,2011,7,20,42.0820423685783,"USW00053016",-104.9303,34.1372
"17607","NM3408810392020110730","Wildfire","Initial (SS)",2145,34.06,-103.871,"2011-07-30","",2011-07-30,2011,7,30,23.8091004122726,"USC00292854",-103.6572,33.9403
"17608","NM3408810440520110416","Wildfire","Initial (SS)",1674,34.105,-104.411,"2011-04-16","",2011-04-16,2011,4,16,29.6371690632668,"USC00291423",-104.1636,34.2753
"17609","NM3409310479420110527","Wildfire","Initial",1108,34.107,-104.788,"2011-05-27","",2011-05-27,2011,5,27,13.5377653096142,"USW00053016",-104.9303,34.1372
"17610","NM3410910475620110627","Wildfire","Initial",1014,34.099,-104.741,"2011-06-27","",2011-06-27,2011,6,27,17.9566025012681,"USW00053016",-104.9303,34.1372
"17611","NM3433310361920110417","Wildfire","Initial (SS)",44942,34.309,-103.433,"2011-04-17","",2011-04-17,2011,4,17,16.7593597222979,"USC00297008",-103.3519,34.1742
"17612","NM3434710522620110713","Wildfire","Initial",1639,34.332,-105.22,"2011-07-13","",2011-07-13,2011,7,13,34.3670234563321,"USW00053016",-104.9303,34.1372
"17613","NM3436110411620110711","Wildfire","Initial",1630,34.358,-104.091,"2011-07-11","",2011-07-11,2011,7,11,11.3714139087917,"USC00291423",-104.1636,34.2753
"17614","NM3437710409320110810","Wildfire","Initial",5635,34.372,-104.067,"2011-08-10","",2011-08-10,2011,8,10,13.9551994918751,"USC00291423",-104.1636,34.2753
"17615","NM3442210356320110517","Wildfire","Initial (SS)",2497,34.434,-103.528,"2011-05-17","",2011-05-17,2011,5,17,8.9329896435613,"USC00295617",-103.625,34.4278
"17616","NM3444310680520110402","Wildfire","Initial",2094,34.444,-106.797,"2011-04-02","",2011-04-02,2011,4,2,4.08366743495031,"USC00290915",-106.8325,34.4219
"17617","NM3444710387920110410","Wildfire","Initial (SS)",1300,34.44,-103.835,"2011-04-10","",2011-04-10,2011,4,10,19.3287292801454,"USC00295617",-103.625,34.4278
"17618","NM3461110428620110618","Wildfire","Initial",9473,34.633,-104.191,"2011-06-18","",2011-06-18,2011,6,18,17.7263406037375,"USC00298596",-104.3811,34.6033
"17619","NM3464910402220110412","Wildfire","Initial (SS)",2425,34.633,-104.024,"2011-04-12","",2011-04-12,2011,4,12,26.5717132917538,"USC00293294",-104.2319,34.4667
"17620","NM3469410372520110618","Wildfire","Initial",24687,34.736,-103.555,"2011-06-18","",2011-06-18,2011,6,18,18.4238777278338,"USC00297226",-103.7492,34.78
"17621","NM3485810491220110401","Wildfire","Initial",3099,34.853,-104.895,"2011-04-01","",2011-04-01,2011,4,1,19.5456950966993,"USC00298107",-104.7217,34.9561
"17622","NM3487210425920110721","Wildfire","Initial (SS)",1150,34.505,-104.577,"2011-07-21","",2011-07-21,2011,7,21,11.8098733427378,"USC00299851",-104.6128,34.4031
"17623","NM3499910519320110507","Wildfire","Initial",7102,35.003,-105.134,"2011-05-07","",2011-05-07,2011,5,7,21.3585966412147,"USC00292510",-105.0569,35.1842
"17624","NM3526810361420110409","Wildfire","Initial (SS)",3217,35.25,-103.605,"2011-04-09","",2011-04-09,2011,4,9,7.549448768824,"USW00023048",-103.6031,35.1822
"17625","NM3566810363120110702","Wildfire","Initial (SS)",1230,35.668,-103.626,"2011-07-02","",2011-07-02,2011,7,2,24.7756188848682,"USC00295516",-103.3644,35.6022
"17626","NM3572010336220110709","Wildfire","Initial",13980,35.748,-103.371,"2011-07-09","",2011-07-09,2011,7,9,16.2413718793904,"USC00295516",-103.3644,35.6022
"17627","NM3572810657220110817","Wildfire","Extended",1833,35.726,-106.59,"2011-08-17","",2011-08-17,2011,8,17,10.5359157945024,"USC00294369",-106.6872,35.7783
"17628","NM3577210370320110702","Wildfire","Initial (SS)",1549,35.764,-103.712,"2011-07-02","",2011-07-02,2011,7,2,21.3694552140036,"USC00295937",-103.9439,35.8022
"17629","NM3581210583720110618","Wildfire","Extended",9790,35.846,-105.8,"2011-06-18","",2011-06-18,2011,6,18,8.6508150852836,"USS0005P09S",-105.78,35.77
"17630","NM3581210654120110626","Wildfire","Extended",150874,35.87,-106.423,"2011-06-26","",2011-06-26,2011,6,26,6.31159383997938,"USS0006P01S",-106.39,35.92
"17631","NM3609510506220110605","Wildfire","Initial",2416,36.103,-105.039,"2011-06-05","",2011-06-05,2011,6,5,9.21651648566989,"USC00296275",-105.0608,36.1839
"17632","NM3645510259320110525","Wildfire","Initial (SS)",16769,36.363,-102.569,"2011-05-25","",2011-05-25,2011,5,25,33.9368598317344,"USC00412238",-102.5211,36.0606
"17633","NM3651510314920110409","Wildfire","Initial (SS)",21569,36.54,-103.203,"2011-04-09","",2011-04-09,2011,4,9,8.97722043718965,"USC00291883",-103.1997,36.4594
"17634","NM3692010445620110612","Wildfire","Initial",28893,36.977,-104.411,"2011-06-12","",2011-06-12,2011,6,12,3.23321051871819,"USC00294742",-104.3753,36.9825
"17635","NM3700010423620110526","Wildfire","Initial",6585,37.035,-104.243,"2011-05-26","",2011-05-26,2011,5,26,13.1326980432705,"USC00294742",-104.3753,36.9825
"17636","NV3705411645220110705","Wildfire","Extended",3343,37.062,-116.407,"2011-07-05","",2011-07-05,2011,7,5,54.7988565449529,"USC00260150",-116.4619,36.5717
"17637","NV3719411461620110829","Wildfire","Initial",12057,37.22,-114.593,"2011-08-29","",2011-08-29,2011,8,29,14.9190906753012,"USC00262557",-114.5411,37.3475
"17638","NV3735511477120110825","Wildfire","Initial",1787,37.364,-114.749,"2011-08-25","",2011-08-25,2011,8,25,18.4877321694548,"USC00262557",-114.5411,37.3475
"17639","NV3823411935020110925","Wildfire","Extended",1185,38.253,-119.313,"2011-09-25","",2011-09-25,2011,9,25,7.39480199228906,"USC00041072",-119.2286,38.2575
"17640","NV3883611939320110930","Wildfire","Initial",1166,38.832,-119.426,"2011-09-30","",2011-09-30,2011,9,30,8.56648946972085,"USC00267612",-119.3511,38.8822
"17641","NV3884811963920110816","Wildfire","Extended",3950,38.848,-119.604,"2011-08-16","",2011-08-16,2011,8,16,14.2020460265551,"USC00268186",-119.5181,38.7394
"17642","NV3947511985120111118","Wildfire","Initial (SS)",1997,39.471,-119.838,"2011-11-18","",2011-11-18,2011,11,18,5.92502551980796,"USW00023185",-119.7711,39.4839
"17643","NV3950411848320110304","Prescribed Fire","Initial",1876,39.513,-118.507,"2011-03-04","",2011-03-04,2011,3,4,20.9690577858575,"USW00093102",-118.7167,39.4167
"17644","NV3951511964820111123","Wildfire","Initial",2198,39.55,-119.652,"2011-11-23","",2011-11-23,2011,11,23,7.0079109966255,"USC00267697",-119.7333,39.5558
"17645","NV3973911926920110729","Wildfire","Initial",3570,39.753,-119.28,"2011-07-29","",2011-07-29,2011,7,29,35.0168821719455,"USC00267953",-119.5986,39.9508
"17646","NV3975511921920110702","Wildfire","Initial",11577,39.721,-119.21,"2011-07-02","",2011-07-02,2011,7,2,30.7173691793255,"USC00264349",-119.0644,39.4689
"17647","NV3991711980520110730","Wildfire","Initial",2092,39.952,-119.862,"2011-07-30","",2011-07-30,2011,7,30,18.9666119507279,"USC00042506",-120.0828,39.9717
"17648","NV3997911943320110824","Wildfire","Initial",2531,39.98,-119.442,"2011-08-24","",2011-08-24,2011,8,24,13.7506709670012,"USC00267953",-119.5986,39.9508
"17649","NV3998511750620110827","Wildfire","Initial",1171,39.981,-117.499,"2011-08-27","",2011-08-27,2011,8,27,65.6830228534109,"USC00260507",-117.0675,39.4931
"17650","NV4022411747320110624","Wildfire","Initial",1944,40.223,-117.496,"2011-06-24","",2011-06-24,2011,6,24,56.1151630250943,"USS0016J01S",-116.86,40.36
"17651","NV4044111862420110913","Wildfire","Initial",1219,40.452,-118.631,"2011-09-13","",2011-09-13,2011,9,13,27.6820510585494,"USC00267192",-118.3047,40.4661
"17652","NV4047011630920110715","Wildfire","Initial",1459,40.482,-116.311,"2011-07-15","",2011-07-15,2011,7,15,17.027682965286,"USC00266242",-116.1189,40.4369
"17653","NV4051411664320110930","Wildfire","Initial",1710,40.499,-116.642,"2011-09-30","",2011-09-30,2011,9,30,17.4029670771727,"USC00260795",-116.475,40.5903
"17654","NV4061311862120110806","Wildfire","Initial",22169,40.567,-118.573,"2011-08-06","",2011-08-06,2011,8,6,25.331786489576,"USC00267192",-118.3047,40.4661
"17655","NV4064511642320110723","Wildfire","Initial",2164,40.634,-116.415,"2011-07-23","",2011-07-23,2011,7,23,7.02664961397912,"USC00260795",-116.475,40.5903
"17656","NV4078711636620110930","Wildfire","Initial",50449,40.813,-116.306,"2011-09-30","",2011-09-30,2011,9,30,28.6007719970912,"USC00260795",-116.475,40.5903
"17657","NV4082511600720110804","Wildfire","Initial",7182,40.845,-115.961,"2011-08-04","",2011-08-04,2011,8,4,14.629975823629,"USW00024121",-115.7886,40.8289
"17658","NV4094911623520110930","Wildfire","Extended",115891,41.133,-116.237,"2011-09-30","",2011-09-30,2011,9,30,20.2298435457422,"USC00268346",-116.2225,41.3144
"17659","NV4104711697720110930","Wildfire","Initial",39327,41.114,-116.842,"2011-09-30","",2011-09-30,2011,9,30,47.8839483931177,"USS0016H07S",-116.34,41.32
"17660","NV4109711741020110930","Wildfire","Initial",35349,41.061,-117.376,"2011-09-30","",2011-09-30,2011,9,30,27.009420633899,"USS0017J02S",-117.59,40.88
"17661","NV4113811772720110930","Wildfire","Initial",19175,41.195,-117.751,"2011-09-30","",2011-09-30,2011,9,30,28.5423729828815,"USC00269168",-117.7514,40.9386
"17662","NV4115411482620110924","Wildfire","Initial",1610,41.153,-114.816,"2011-09-24","",2011-09-24,2011,9,24,14.4452211467621,"USC00268988",-114.9736,41.1006
"17663","NV4117611810720110731","Wildfire","Initial",1451,41.169,-118.093,"2011-07-31","",2011-07-31,2011,7,31,38.1798073335229,"USW00024128",-117.8081,40.9017
"17664","NV4121211745020110930","Wildfire","Initial",35054,41.34,-117.432,"2011-09-30","",2011-09-30,2011,9,30,25.9731254913204,"USS0017H07S",-117.63,41.52
"17665","NV4129511728720111001","Wildfire","Initial",13033,41.307,-117.233,"2011-10-01","",2011-10-01,2011,10,1,40.7516495949556,"USS0017H07S",-117.63,41.52
"17666","NV4149211725420110807","Wildfire","Initial",6736,41.525,-117.203,"2011-08-07","",2011-08-07,2011,8,7,34.5537536551673,"USS0017H08S",-117.57,41.67
"17667","NV4152411744120110729","Wildfire","Initial",2669,41.549,-117.43,"2011-07-29","",2011-07-29,2011,7,29,16.9755930387792,"USS0017H07S",-117.63,41.52
"17668","NV4160111751620110930","Wildfire","Initial",5654,41.599,-117.493,"2011-09-30","",2011-09-30,2011,9,30,10.1740062653803,"USS0017H08S",-117.57,41.67
"17669","NV4169811421820111001","Wildfire","Initial",2658,41.715,-114.221,"2011-10-01","",2011-10-01,2011,10,1,29.2170738719654,"USC00423486",-113.8694,41.7139
"17670","NV4170211501320110814","Wildfire","Initial",5348,41.724,-114.992,"2011-08-14","",2011-08-14,2011,8,14,25.0441523488857,"USC00263114",-115.2111,41.5697
"17671","NV4182211640620110804","Wildfire","Initial",2517,41.811,-116.431,"2011-08-04","",2011-08-04,2011,8,4,27.4800107159149,"USS0016H08S",-116.1,41.82
"17672","OK3415009503420110711","Wildfire","Extended",1217,34.147,-95.05,"2011-07-11","",2011-07-11,2011,7,11,29.953670812025,"USC00340567",-94.8981,34.385
"17673","OK3425009521720110904","Wildfire","Extended",2570,34.218,-95.234,"2011-09-04","",2011-09-04,2011,9,4,35.072076485959,"USC00340256",-95.615,34.2208
"17674","OK3434609658820110818","Wildfire","Initial (SS)",2307,34.355,-96.598,"2011-08-18","",2011-08-18,2011,8,18,7.84627703057274,"USC00348900",-96.6789,34.3325
"17675","OK3436309706120110714","Wildfire","Initial (SS)",3942,34.371,-97.062,"2011-07-14","",2011-07-14,2011,7,14,16.3163442971938,"USC00341745",-96.9706,34.4967
"17676","OK3439409737720110412","Wildfire","Initial (SS)",2592,34.405,-97.377,"2011-04-12","",2011-04-12,2011,4,12,19.5237625527479,"USC00344001",-97.4203,34.2333
"17677","OK3447109701020110201","Prescribed Fire","Initial",1946,34.474,-97.008,"2011-02-01","Fire perimeter copied from original NPS mapping.",2011-02-01,2011,2,1,4.26172371820347,"USC00341745",-96.9706,34.4967
"17678","OK3450209537120110312","Wildfire","Initial",10444,34.508,-95.388,"2011-03-12","",2011-03-12,2011,3,12,15.4455077628799,"USC00349023",-95.2803,34.6147
"17679","OK3452109595020110405","Wildfire","Initial (SS)",1415,34.531,-95.921,"2011-04-05","",2011-04-05,2011,4,5,24.9443430841872,"USC00340391",-96.14,34.3983
"17680","OK3454909656820110311","Wildfire","Initial (SS)",2985,34.527,-96.563,"2011-03-11","",2011-03-11,2011,3,11,14.4629484308286,"USC00343145",-96.7178,34.5519
"17681","OK3460209569620110322","Wildfire","Initial (SS)",2844,34.613,-95.716,"2011-03-22","",2011-03-22,2011,3,22,30.5892887873375,"USW00093950",-95.7831,34.8822
"17682","OK3462309854520110415","Wildfire","Initial",2314,34.602,-98.544,"2011-04-15","",2011-04-15,2011,4,15,12.5986880370792,"USW00003950",-98.4172,34.5583
"17683","OK3462409582020110312","Wildfire","Initial (SS)",17973,34.605,-95.799,"2011-03-12","",2011-03-12,2011,3,12,30.8920576193063,"USW00093950",-95.7831,34.8822
"17684","OK3465709551720110311","Wildfire","Initial",4300,34.65,-95.503,"2011-03-11","",2011-03-11,2011,3,11,20.7733742108015,"USC00349023",-95.2803,34.6147
"17685","OK3466209572420110312","Wildfire","Initial (SS)",8795,34.647,-95.696,"2011-03-12","",2011-03-12,2011,3,12,27.3671618482681,"USW00093950",-95.7831,34.8822
"17686","OK3467909550820110312","Wildfire","Initial",2877,34.686,-95.514,"2011-03-12","",2011-03-12,2011,3,12,22.8256364882937,"USC00349023",-95.2803,34.6147
"17687","OK3468909870320110412","Wildfire","Initial",3145,34.688,-98.719,"2011-04-12","",2011-04-12,2011,4,12,4.98930631424173,"USC00349629",-98.7125,34.7325
"17688","OK3469009518420110323","Wildfire","Initial",2384,34.674,-95.201,"2011-03-23","",2011-03-23,2011,3,23,9.81427943204918,"USC00349023",-95.2803,34.6147
"17689","OK3469409849320110806","Wildfire","Initial",4507,34.682,-98.512,"2011-08-06","",2011-08-06,2011,8,6,7.42972856347523,"USC00345775",-98.5694,34.7292
"17690","OK3470009555620110127","Wildfire","Initial",9205,34.737,-95.534,"2011-01-27","",2011-01-27,2011,1,27,26.921721226605,"USC00349023",-95.2803,34.6147
"17691","OK3470109565120110129","Wildfire","Initial",6024,34.69,-95.638,"2011-01-29","",2011-01-29,2011,1,29,25.1744899393352,"USW00093950",-95.7831,34.8822
"17692","OK3470809575320110311","Wildfire","Initial",1041,34.703,-95.75,"2011-03-11","",2011-03-11,2011,3,11,20.1766716975393,"USW00093950",-95.7831,34.8822
"17693","OK3471109880020110901","Wildfire","Initial",41429,34.765,-98.695,"2011-09-01","",2011-09-01,2011,9,1,3.9561667768101,"USC00349629",-98.7125,34.7325
"17694","OK3472309849320110623","Wildfire","Initial",2744,34.706,-98.499,"2011-06-23","",2011-06-23,2011,6,23,6.94012168507854,"USC00345775",-98.5694,34.7292
"17695","OK3473809869120110330","Prescribed Fire","Initial",1056,34.738,-98.693,"2011-03-30","",2011-03-30,2011,3,30,1.88603793998185,"USC00349629",-98.7125,34.7325
"17696","OK3479609550620110403","Wildfire","Initial",2378,34.778,-95.523,"2011-04-03","",2011-04-03,2011,4,3,26.4465713780325,"USW00093950",-95.7831,34.8822
"17697","OK3482609806320110805","Wildfire","Initial",1429,34.815,-98.064,"2011-08-05","",2011-08-05,2011,8,5,3.79389699914945,"USC00340010",-98.0233,34.8083
"17698","OK3492909814020110415","Wildfire","Initial",1732,34.911,-98.113,"2011-04-15","",2011-04-15,2011,4,15,14.0654446592031,"USC00340010",-98.0233,34.8083
"17699","OK3498009524220110805","Wildfire","Initial",1562,34.987,-95.25,"2011-08-05","",2011-08-05,2011,8,5,41.5367429618524,"USC00349023",-95.2803,34.6147
"17700","OK3501809605220110412","Wildfire","Initial (SS)",11348,35.039,-96.042,"2011-04-12","",2011-04-12,2011,4,12,28.8408889193436,"USC00344236",-96.3561,35.0708
"17701","OK3503109988520110809","Wildfire","Initial",1294,35.037,-99.89,"2011-08-09","",2011-08-09,2011,8,9,20.1237014609802,"USC00342944",-99.8628,35.2164
"17702","OK3504609613420110321","Wildfire","Initial (SS)",2160,35.044,-96.146,"2011-03-21","",2011-03-21,2011,3,21,19.3761371978385,"USC00344236",-96.3561,35.0708
"17703","OK3519009614920110402","Wildfire","Initial (SS)",22895,35.117,-96.144,"2011-04-02","",2011-04-02,2011,4,2,19.9915419346293,"USC00344236",-96.3561,35.0708
"17704","OK3526109608820110404","Wildfire","Initial (SS)",3116,35.263,-96.093,"2011-04-04","",2011-04-04,2011,4,4,26.2882234365884,"USC00346638",-96.3033,35.4253
"17705","OK3527609590120110403","Wildfire","Initial (SS)",3071,35.293,-95.934,"2011-04-03","",2011-04-03,2011,4,3,36.6192450389575,"USC00346638",-96.3033,35.4253
"17706","OK3528409607820110311","Wildfire","Initial (SS)",4913,35.299,-96.108,"2011-03-11","",2011-03-11,2011,3,11,22.6278395808026,"USC00346638",-96.3033,35.4253
"17707","OK3533409868020110806","Wildfire","Initial",1548,35.327,-98.667,"2011-08-06","",2011-08-06,2011,8,6,21.6750749740003,"USC00349422",-98.6986,35.52
"17708","OK3544309587020110413","Prescribed Fire","Initial (SS)",1417,35.445,-95.867,"2011-04-13","",2011-04-13,2011,4,13,24.5248840944716,"USC00346670",-96.025,35.6239
"17709","OK3553609741520110830","Wildfire","Initial (SS)",2294,35.557,-97.406,"2011-08-30","",2011-08-30,2011,8,30,6.08757316724412,"USC00348390",-97.3414,35.5419
"17710","OK3563109630220110406","Wildfire","Initial (SS)",2074,35.638,-96.296,"2011-04-06","",2011-04-06,2011,4,6,22.9740016723412,"USC00341144",-96.3917,35.8292
"17711","OK3566109452520110323","Wildfire","Initial (SS)",1879,35.672,-94.534,"2011-03-23","",2011-03-23,2011,3,23,17.9506820106555,"USC00348508",-94.6328,35.8119
"17712","OK3567109627820110305","Wildfire","Initial (SS)",1303,35.681,-96.273,"2011-03-05","",2011-03-05,2011,3,5,19.6762739952381,"USC00341144",-96.3917,35.8292
"17713","OK3569709516920110312","Wildfire","Initial (SS)",3301,35.7,-95.163,"2011-03-12","",2011-03-12,2011,3,12,17.7211705146349,"USC00346130",-95.3339,35.7781
"17714","OK3569909483420110312","Wildfire","Initial",1625,36.028,-94.678,"2011-03-12","",2011-03-12,2011,3,12,24.3988420700782,"USC00348508",-94.6328,35.8119
"17715","OK3570509519920110912","Wildfire","Initial (SS)",4831,35.73,-95.174,"2011-09-12","",2011-09-12,2011,9,12,15.4057356147003,"USC00346130",-95.3339,35.7781
"17716","OK3572809592220110506","Prescribed Fire","Initial (SS)",1696,35.726,-95.921,"2011-05-06","",2011-05-06,2011,5,6,14.7521896601324,"USC00346670",-96.025,35.6239
"17717","OK3573509638820110311","Wildfire","Initial (SS)",1563,35.719,-96.389,"2011-03-11","",2011-03-11,2011,3,11,12.2698467417282,"USC00341144",-96.3917,35.8292
"17718","OK3573809509220110130","Wildfire","Initial (SS)",2693,35.728,-95.091,"2011-01-30","",2011-01-30,2011,1,30,22.6413736899964,"USC00346130",-95.3339,35.7781
"17719","OK3578809623420110323","Wildfire","Initial (SS)",4478,35.805,-96.216,"2011-03-23","Abuts earlier burn",2011-03-23,2011,3,23,16.087229517954,"USC00341144",-96.3917,35.8292
"17720","OK3578909620620110311","Wildfire","Initial",2177,35.791,-96.206,"2011-03-11","",2011-03-11,2011,3,11,17.2951465896705,"USC00341144",-96.3917,35.8292
"17721","OK3588209631420110311","Wildfire","Initial (SS)",2247,35.876,-96.328,"2011-03-11","",2011-03-11,2011,3,11,7.75727050771407,"USC00341144",-96.3917,35.8292
"17722","OK3588509721020110310","Wildfire","Initial (SS)",1956,35.889,-97.209,"2011-03-10","",2011-03-10,2011,3,10,18.6414268687914,"USC00343821",-97.395,35.8161
"17723","OK3597209656420110829","Wildfire","Initial",1031,35.977,-96.556,"2011-08-29","",2011-08-29,2011,8,29,19.8038331219793,"USC00342318",-96.7758,35.9803
"17724","OK3602509626520110306","Wildfire","Initial (SS)",1132,36.021,-96.262,"2011-03-06","",2011-03-06,2011,3,6,23.6364173858798,"USC00345522",-96.4433,36.1747
"17725","OK3602909467820110312","Wildfire","Initial (SS)",3285,35.695,-94.829,"2011-03-12","",2011-03-12,2011,3,12,21.9888912311373,"USC00348508",-94.6328,35.8119
"17726","OK3604609633820110412","Prescribed Fire","Initial (SS)",10205,36.044,-96.33,"2011-04-12","",2011-04-12,2011,4,12,17.7627270280069,"USC00345522",-96.4433,36.1747
"17727","OK3609109621520110402","Wildfire","Initial (SS)",1194,36.075,-96.237,"2011-04-02","Abuts earlier burn (visible in 70270350011070)",2011-04-02,2011,4,2,21.6165059208096,"USC00345522",-96.4433,36.1747
"17728","OK3624809631420110402","Wildfire","Initial",2264,36.257,-96.321,"2011-04-02","",2011-04-02,2011,4,2,14.3032955447551,"USC00345522",-96.4433,36.1747
"17729","OK3632309617620110412","Prescribed Fire","Initial",6168,36.319,-96.182,"2011-04-12","",2011-04-12,2011,4,12,28.4313420711559,"USC00345522",-96.4433,36.1747
"17730","OK3632609622320110805","Wildfire","Initial (SS)",2110,36.304,-96.225,"2011-08-05","",2011-08-05,2011,8,5,24.3175142496556,"USC00345522",-96.4433,36.1747
"17731","OK3633509654820111231","Wildfire","Initial (SS)",3290,36.332,-96.538,"2011-12-31","",2011-12-31,2011,12,31,19.4650907071638,"USC00345522",-96.4433,36.1747
"17732","OK3635409630220110506","Prescribed Fire","Initial",6450,36.351,-96.3,"2011-05-06","Active fire in post-event scene but deciduous green-up hides burn in subsequent scene",2011-05-06,2011,5,6,23.4650037860514,"USC00345522",-96.4433,36.1747
"17733","OK3645709664920110412","Wildfire","Initial (SS)",1549,36.456,-96.651,"2011-04-12","",2011-04-12,2011,4,12,9.90823467421434,"USC00347390",-96.7439,36.5044
"17734","OK3646309668420110403","Wildfire","Initial (SS)",1525,36.479,-96.688,"2011-04-03","",2011-04-03,2011,4,3,5.74650945738755,"USC00347390",-96.7439,36.5044
"17735","OK3646809594720110412","Prescribed Fire","Initial (SS)",1951,36.47,-95.948,"2011-04-12","",2011-04-12,2011,4,12,30.612545085574,"USW00013968",-95.8872,36.1994
"17736","OK3647409598720110412","Prescribed Fire","Initial (SS)",1231,36.474,-95.984,"2011-04-12","",2011-04-12,2011,4,12,31.7769411516104,"USW00013968",-95.8872,36.1994
"17737","OK3648809663520110506","Prescribed Fire","Initial",1612,36.493,-96.635,"2011-05-06","",2011-05-06,2011,5,6,9.82736743501754,"USC00347390",-96.7439,36.5044
"17738","OK3650009566920110413","Prescribed Fire","Initial",2153,36.5,-95.667,"2011-04-13","",2011-04-13,2011,4,13,21.214696389139,"USC00341828",-95.5808,36.3225
"17739","OK3650109596020110506","Prescribed Fire","Initial (SS)",7496,36.497,-95.961,"2011-05-06","",2011-05-06,2011,5,6,29.8343792791899,"USC00340546",-96.0117,36.7619
"17740","OK3650209617420110412","Prescribed Fire","Initial (SS)",2026,36.502,-96.177,"2011-04-12","",2011-04-12,2011,4,12,24.039146590449,"USC00346935",-96.3472,36.6692
"17741","OK3650909610120110401","Wildfire","Initial (SS)",6561,36.53,-96.097,"2011-04-01","Exact extent uncertain due to proximity of other burns.",2011-04-01,2011,4,1,26.9157793111057,"USC00340546",-96.0117,36.7619
"17742","OK3651309605520110412","Prescribed Fire","Initial",1376,36.514,-96.055,"2011-04-12","",2011-04-12,2011,4,12,27.8658656204064,"USC00340546",-96.0117,36.7619
